Ticket ID,Date Created,Issue,State,Zip
4949210,2021-08-09,Unwanted Calls,NC,27513.0
5206794,2021-12-23,Availability,FL,33770.0
5389481,2022-03-31,Junk Faxes,CA,92658.0
5826488,2022-10-27,Unwanted Calls,MI,49423.0
5384948,2022-03-30,Unwanted Calls,AK,99506.0
5206523,2021-12-23,Equipment,CT,6360.0
4956954,2021-08-12,Billing,OH,44060.0
5396431,2022-04-02,Equipment,TX,78723.0
5584437,2022-07-05,Equipment,FL,33015.0
5583919,2022-07-05,Unwanted Calls,TX,75803.0
5281611,2022-02-03,Billing,CA,92112.0
4958024,2021-08-12,Unwanted Calls,IL,60000.0
4958441,2021-08-12,Unwanted Calls,IL,60647.0
5280844,2022-02-03,Unwanted Calls,AL,36670.0
4957239,2021-08-12,Unwanted Calls,SC,29203.0
5281422,2022-02-03,Billing,CA,95018.0
4957981,2021-08-12,Unwanted Calls,NY,11530.0
4956043,2021-08-11,Indecency,OH,43946.0
5381412,2022-03-29,Unwanted Calls,FL,34465.0
5280632,2022-02-03,Equipment,FL,33317.0
5396486,2022-04-02,Equipment,NC,27846.0
5280163,2022-02-03,Billing,NY,11205.0
5200172,2021-12-20,Loud Commercials,WI,53511.0
4862006,2021-06-24,Billing,CT,6051.0
5280423,2022-02-03,Unwanted Calls,KY,41011.0
4957834,2021-08-12,Billing,MN,55124.0
5381287,2022-03-29,Unwanted Calls,IA,52241.0
5382380,2022-03-29,Unwanted Calls,ND,58078.0
5280241,2022-02-03,Unwanted Calls,KS,66542.0
5278410,2022-02-02,Billing,NY,14085.0
5381562,2022-03-29,Unwanted Calls,MA,1905.0
4864065,2021-06-25,Billing,GA,30034.0
5207031,2021-12-23,Availability,FL,34428.0
5378699,2022-03-28,Unwanted Calls,DE,19943.0
5281639,2022-02-03,Cramming (unauthorized charges on your phone bill),DE,19901.0
5579027,2022-07-01,Unwanted Calls,MO,63123.0
5281810,2022-02-04,Availability,IL,60015.0
5396197,2022-04-02,Unwanted Calls,VA,22302.0
5583248,2022-07-05,Availability,WI,53104.0
5585369,2022-07-05,Availability (including rural call completion),CO,80501.0
4948103,2021-08-07,Billing,TX,75701.0
4957038,2021-08-12,Billing,NY,14206.0
5199729,2021-12-19,Unwanted Calls,IL,62246.0
4898314,2021-07-13,Availability,KY,41093.0
5383695,2022-03-29,Unwanted Calls,GA,30318.0
5199923,2021-12-19,Unwanted Calls,NC,27312.0
5382384,2022-03-29,Unwanted Calls,IA,51401.0
6044197,2023-02-20,Unwanted Calls,NC,28173.0
4956483,2021-08-12,Unwanted Calls,CA,0.0
4956893,2021-08-12,Unwanted Calls,FL,34786.0
5381712,2022-03-29,Unwanted Calls,NY,12534.0
5396211,2022-04-02,Interference (including signal jammers),NV,89801.0
5383002,2022-03-29,Unwanted Calls,MA,1720.0
4955715,2021-08-11,Billing,VA,24317.0
5383861,2022-03-29,Unwanted Calls,CA,95129.0
4958469,2021-08-12,Equipment,MA,2721.0
5396454,2022-04-02,Unwanted Calls,MI,49525.0
5207267,2021-12-23,Unwanted Calls,HI,96826.0
5206605,2021-12-23,Billing,NC,28278.0
5585337,2022-07-05,Unwanted Calls,KY,40272.0
4885550,2021-07-06,Billing,GA,30094.0
5206687,2021-12-23,Billing,NY,10461.0
4798741,2021-05-25,Billing,OH,44266.0
5206671,2021-12-23,Unwanted Calls,MA,1725.0
5396455,2022-04-02,Billing,CA,95949.0
5207190,2021-12-23,Unwanted Calls,KS,67731.0
5206492,2021-12-23,Availability,TX,75474.0
5396048,2022-04-02,Billing,CA,90713.0
5584775,2022-07-05,Unwanted Calls,TX,75074.0
4893882,2021-07-10,Availability (including rural call completion),CT,6035.0
4954636,2021-08-11,Billing,AL,35504.0
4957412,2021-08-12,Unwanted Calls,NY,10512.0
4943338,2021-08-05,Billing,NY,11201.0
5206912,2021-12-23,Billing,FL,34711.0
4896582,2021-07-12,Billing,AK,99507.0
5383868,2022-03-29,Unwanted Calls,CA,94110.0
5206725,2021-12-23,Number Portability (keeping your number if you change providers),NJ,8330.0
5382330,2022-03-29,Unwanted Calls,VA,23456.0
5383649,2022-03-29,Unwanted Calls,PA,16057.0
5396334,2022-04-02,Unwanted Calls,OK,74442.0
5396191,2022-04-02,Availability (including rural call completion),NJ,8534.0
5207658,2021-12-24,Indecency,VA,22407.0
5384138,2022-03-29,Unwanted Calls,NJ,7083.0
5384190,2022-03-29,Unwanted Calls,CA,91606.0
5207054,2021-12-23,Billing,NY,11213.0
5396555,2022-04-02,Unwanted Calls,TX,78641.0
5205486,2021-12-22,Availability,VA,22911.0
4900141,2021-07-14,Tower,TX,76380.0
5585617,2022-07-06,Unwanted Calls,OH,43212.0
5205988,2021-12-23,Availability,PA,18328.0
4876733,2021-07-01,Billing,WA,98408.0
5206396,2021-12-23,Unwanted Calls,FL,32163.0
5207712,2021-12-24,Billing,NY,13903.0
4892648,2021-07-09,Equipment,NY,11377.0
5396906,2022-04-03,Indecency,NV,89509.0
5584718,2022-07-05,Billing,FL,33991.0
5584251,2022-07-05,Availability,AZ,85641.0
4955283,2021-08-11,Availability (including rural call completion),NY,10027.0
5384618,2022-03-30,Unwanted Calls,VA,23455.0
4957242,2021-08-12,Unwanted Calls,NY,10075.0
4930873,2021-07-29,Equipment,NY,10536.0
5384609,2022-03-30,Unwanted Calls,PA,18901.0
5206667,2021-12-23,Cramming (unauthorized charges on your phone bill),NY,12531.0
4895046,2021-07-12,Equipment,IL,60110.0
5396287,2022-04-02,Availability,TX,77830.0
4956657,2021-08-12,Billing,NY,11714.0
5206503,2021-12-23,Billing,CA,92683.0
5384087,2022-03-29,Unwanted Calls,GA,31909.0
5396886,2022-04-03,Unwanted Calls,NY,11105.0
5205963,2021-12-23,Availability (including rural call completion),LA,71006.0
5382499,2022-03-29,Unwanted Calls,AL,36106.0
4887006,2021-07-07,Billing,CA,90266.0
5384214,2022-03-29,Unwanted Calls,SC,29212.0
5207327,2021-12-23,Unwanted Calls,CA,92116.0
4877959,2021-07-01,Interference,NJ,7005.0
4956359,2021-08-12,Privacy,MA,1876.0
5396610,2022-04-02,Unwanted Calls,CA,92130.0
5207095,2021-12-23,Unwanted Calls,OH,43219.0
5207214,2021-12-23,Unwanted Calls,CA,92081.0
5206141,2021-12-23,Availability (including rural call completion),FL,32320.0
5207558,2021-12-24,Unwanted Calls,CA,90069.0
5207037,2021-12-23,Availability,KY,42104.0
5396213,2022-04-02,Availability,TX,77868.0
5583332,2022-07-05,Interference,LA,70560.0
5584311,2022-07-05,Unwanted Calls,OR,97224.0
4957566,2021-08-12,Unwanted Calls,CA,90601.0
5396001,2022-04-02,Unwanted Calls,OR,97403.0
4958654,2021-08-12,Unwanted Calls,CA,90004.0
5207464,2021-12-23,Billing,NJ,8536.0
4956780,2021-08-12,Billing,PR,924.0
5207648,2021-12-24,Billing,CO,80516.0
4944640,2021-08-05,Equipment,MI,48723.0
5206866,2021-12-23,Number Portability (keeping your number if you change providers),WA,98620.0
4955368,2021-08-11,Billing,NJ,8618.0
5396805,2022-04-03,Unwanted Calls,CA,95831.0
4904779,2021-07-16,Equipment,GA,30040.0
5384544,2022-03-29,Unwanted Calls,NY,14886.0
5382823,2022-03-29,Unwanted Calls,NE,68131.0
5382784,2022-03-29,Unwanted Calls,NY,14613.0
5206595,2021-12-23,Unwanted Calls,MA,1720.0
5396088,2022-04-02,Unwanted Calls,IL,61822.0
5385057,2022-03-30,Unwanted Calls,ID,83605.0
5584345,2022-07-05,Cramming (unauthorized charges on your phone bill),NY,11429.0
4955721,2021-08-11,Equipment,IL,62095.0
4901367,2021-07-14,Billing,TX,76018.0
5207423,2021-12-23,Unwanted Calls,CA,91355.0
5395861,2022-04-02,Speed,AK,99609.0
5206069,2021-12-23,Billing,NJ,7087.0
5206404,2021-12-23,Unwanted Calls,MO,64075.0
5206496,2021-12-23,Billing,AZ,85208.0
5584109,2022-07-05,Unwanted Calls,MA,2540.0
5583659,2022-07-05,Billing,WI,54111.0
4871988,2021-06-29,Equipment,IL,60643.0
5384480,2022-03-29,Unwanted Calls,MA,2062.0
4954868,2021-08-11,Availability (including rural call completion),NE,68105.0
5206834,2021-12-23,Billing,AR,72204.0
5396975,2022-04-03,Unwanted Calls,VA,20147.0
5430884,2022-04-19,Billing,TX,77024.0
5381416,2022-03-29,Unwanted Calls,CT,6032.0
4957220,2021-08-12,Availability (including rural call completion),TX,79403.0
4956640,2021-08-12,Availability,NE,68601.0
5395891,2022-04-02,Cramming (unauthorized charges on your phone bill),NH,3574.0
5430594,2022-04-19,Unwanted Calls,PA,19311.0
5206721,2021-12-23,Closed Captioning on TV,FL,33905.0
5384820,2022-03-30,Unwanted Calls,CA,94560.0
5207121,2021-12-23,Unwanted Calls,PA,15208.0
5431339,2022-04-20,Unwanted Calls,OH,45013.0
5206747,2021-12-23,Unwanted Calls,OR,97756.0
5424734,2022-04-15,Unwanted Calls,FL,34655.0
4847571,2021-06-17,Billing,FL,33145.0
4937294,2021-08-02,Billing,NY,10459.0
5206735,2021-12-23,Unwanted Calls,NC,28658.0
4812638,2021-06-01,Availability,NC,28773.0
4877913,2021-07-01,Cramming (unauthorized charges on your phone bill),AL,36695.0
5206303,2021-12-23,Unwanted Calls,OH,45349.0
5396780,2022-04-03,Availability,CO,80202.0
5207154,2021-12-23,Unwanted Calls,WA,98390.0
5429908,2022-04-19,Unwanted Calls,AZ,52268.0
5584219,2022-07-05,Speed,AR,72715.0
5583360,2022-07-05,Unwanted Calls,OR,97501.0
4901945,2021-07-14,Billing,AR,72762.0
4884807,2021-07-06,Availability (including rural call completion),NC,28647.0
4958757,2021-08-13,Unwanted Calls,TX,78231.0
5206253,2021-12-23,Billing,PA,18102.0
4958287,2021-08-12,Availability,OH,43723.0
4958306,2021-08-12,Unwanted Calls,CO,80701.0
5381553,2022-03-29,Unwanted Calls,MA,1520.0
5206668,2021-12-23,Availability (including rural call completion),TX,77450.0
5206185,2021-12-23,Billing,TX,76028.0
5204629,2021-12-22,Interference (including signal jammers),TX,76033.0
5382412,2022-03-29,Unwanted Calls,IA,51401.0
5207511,2021-12-23,Billing,GA,31833.0
5383480,2022-03-29,Unwanted Calls,VA,22043.0
5383948,2022-03-29,Unwanted Calls,NJ,7740.0
5205994,2021-12-23,Availability,FL,32730.0
5382524,2022-03-29,Unwanted Calls,IL,62460.0
5382962,2022-03-29,Unwanted Calls,WA,98683.0
5207695,2021-12-24,Interference,CO,80021.0
5396931,2022-04-03,Billing,PA,17086.0
4955401,2021-08-11,Billing,IA,50315.0
5207549,2021-12-24,Unwanted Calls,IL,62895.0
5396759,2022-04-03,Availability,TX,77868.0
4893669,2021-07-10,Availability (including rural call completion),IL,60613.0
4878569,2021-07-01,Interference,DC,20003.0
5396865,2022-04-03,Availability,FL,32501.0
5395871,2022-04-02,Billing,UT,84044.0
6229108,2023-05-19,Interference,CA,92407.0
5584073,2022-07-05,Unwanted Calls,IL,60175.0
4898495,2021-07-13,Equipment,CA,94526.0
5585378,2022-07-05,Billing,FL,33972.0
5290836,2022-02-09,Equipment,CO,80908.0
4958532,2021-08-12,Unwanted Calls,TX,75204.0
4955595,2021-08-11,Availability (including rural call completion),NJ,7039.0
5290516,2022-02-09,Unwanted Calls,PA,18102.0
5292620,2022-02-10,Unwanted Calls,OH,44060.0
5381479,2022-03-29,Unwanted Calls,LA,70122.0
4889680,2021-07-08,Availability,IN,46992.0
5383100,2022-03-29,Unwanted Calls,NC,27517.0
5205085,2021-12-22,Speed,KY,40741.0
5384257,2022-03-29,Junk Faxes,FL,33415.0
5207419,2021-12-23,Billing,NJ,8401.0
5384052,2022-03-29,Unwanted Calls,CO,80014.0
5232515,2022-01-10,Availability (including rural call completion),FL,32163.0
5207238,2021-12-23,Billing,CA,92404.0
4895022,2021-07-12,Availability,OH,45040.0
4956179,2021-08-11,Interference,CA,90035.0
4767402,2021-05-10,Billing,TN,38261.0
5206412,2021-12-23,Unwanted Calls,CA,91354.0
4847004,2021-06-16,Availability,FL,33186.0
5396574,2022-04-02,Availability,TX,77868.0
4772569,2021-05-12,Availability (including rural call completion),NY,13619.0
5205854,2021-12-23,Indecency,TX,78248.0
5206736,2021-12-23,Unwanted Calls,MD,21227.0
5583402,2022-07-05,Unwanted Calls,TX,77554.0
5292380,2022-02-09,Unwanted Calls,FL,34655.0
5290517,2022-02-09,Indecency,VA,22401.0
5291408,2022-02-09,Unwanted Calls,WA,98145.0
4957657,2021-08-12,Availability,IA,52353.0
5384488,2022-03-29,Unwanted Calls,MI,48034.0
5383186,2022-03-29,Unwanted Calls,NC,28203.0
4958731,2021-08-12,Unwanted Calls,TX,75134.0
4956946,2021-08-12,Unwanted Calls,TX,78613.0
5206199,2021-12-23,Availability,KS,66839.0
5383239,2022-03-29,Unwanted Calls,TN,37203.0
5583330,2022-07-05,Billing,HI,96818.0
5384123,2022-03-29,Unwanted Calls,MO,64030.0
4957991,2021-08-12,Billing,TN,37206.0
4948648,2021-08-08,Loud Commercials,CA,94115.0
5206746,2021-12-23,Interference,AZ,85051.0
5384811,2022-03-30,Unwanted Calls,IL,60126.0
5272062,2022-01-30,Unwanted Calls,MI,48034.0
5206641,2021-12-23,Equipment,FL,32038.0
5207585,2021-12-24,Unwanted Calls,GA,30238.0
5207247,2021-12-23,Unwanted Calls,TX,76065.0
5396743,2022-04-03,Billing,FL,32217.0
5207099,2021-12-23,Unwanted Calls,CA,94539.0
4904691,2021-07-15,Availability (including rural call completion),CO,80108.0
5277551,2022-02-02,Billing,CT,6512.0
5206358,2021-12-23,Unwanted Calls,CA,91354.0
4868212,2021-06-27,Billing,TX,75702.0
5281572,2022-02-03,Unwanted Calls,NM,87111.0
5583982,2022-07-05,Interference,TX,78572.0
5277849,2022-02-02,Availability,MI,48130.0
5281588,2022-02-03,Interference,KS,67460.0
5279829,2022-02-03,Availability (including rural call completion),CA,94124.0
5280371,2022-02-03,Unwanted Calls,TX,77002.0
4878931,2021-07-02,Availability (including rural call completion),WV,26170.0
4958321,2021-08-12,Availability,NY,10010.0
5271938,2022-01-30,Unwanted Calls,TX,78023.0
5207683,2021-12-24,Availability,NJ,8872.0
5206335,2021-12-23,Billing,FL,34747.0
4958570,2021-08-12,Availability (including rural call completion),MI,49265.0
5206090,2021-12-23,Number Portability (keeping your number if you change providers),OR,97209.0
5280470,2022-02-03,Unwanted Calls,CA,95129.0
4903849,2021-07-15,Availability,GA,30728.0
4956118,2021-08-11,Availability,TN,38501.0
4956861,2021-08-12,Availability,CT,3515.0
5384599,2022-03-30,Unwanted Calls,ME,3908.0
5281942,2022-02-04,Availability,CO,80305.0
5396389,2022-04-02,Billing,OK,74012.0
5207639,2021-12-24,Billing,CA,91316.0
5206538,2021-12-23,Unwanted Calls,IL,60115.0
5281935,2022-02-04,Billing,HI,96786.0
5281666,2022-02-04,Unwanted Calls,MA,1720.0
5206049,2021-12-23,Unwanted Calls,CO,80021.0
4922966,2021-07-26,Billing,NV,89431.0
5207205,2021-12-23,Unwanted Calls,MA,1720.0
5395976,2022-04-02,Unwanted Calls,OH,45424.0
5384146,2022-03-29,Unwanted Calls,OH,43232.0
4920732,2021-07-25,Speed,TN,37604.0
5206310,2021-12-23,Unwanted Calls,CA,91354.0
5583378,2022-07-05,Availability (including rural call completion),NY,11003.0
5280600,2022-02-03,Unwanted Calls,MO,65804.0
5206240,2021-12-23,Billing,HI,96780.0
5280760,2022-02-03,Unwanted Calls,CA,90808.0
5396537,2022-04-02,Billing,IL,61801.0
4953008,2021-08-10,Equipment,ME,4333.0
4954973,2021-08-11,Equipment,OH,45409.0
4893598,2021-07-10,Number Portability (keeping your number if you change providers),CO,80602.0
4909783,2021-07-19,Equipment,FL,32034.0
4956854,2021-08-12,Equipment,MD,21234.0
4954504,2021-08-11,Billing,FL,34461.0
5074395,2021-10-10,Unwanted Calls,CA,94555.0
4861042,2021-06-23,Cramming (unauthorized charges on your phone bill),TX,75087.0
5068441,2021-10-06,Unwanted Calls,MA,1720.0
5074459,2021-10-10,Loud Commercials,SC,29644.0
5068860,2021-10-07,Junk Faxes,NJ,8094.0
5075033,2021-10-11,Availability,CO,81401.0
5068006,2021-10-06,Unwanted Calls,NJ,8244.0
5206093,2021-12-23,Availability (including rural call completion),GA,31523.0
4838550,2021-06-12,Billing,NC,27587.0
5074479,2021-10-10,Privacy,MA,2134.0
4951749,2021-08-10,Availability (including rural call completion),MD,21087.0
4946512,2021-08-06,Number Portability (keeping your number if you change providers),CA,95076.0
5383882,2022-03-29,Unwanted Calls,NC,27529.0
5074588,2021-10-10,Unwanted Calls,CA,92130.0
5074678,2021-10-10,Unwanted Calls,OH,44266.0
5074914,2021-10-10,Availability (including rural call completion),NY,14550.0
5207387,2021-12-23,Billing,MN,55767.0
5074886,2021-10-10,Interference (including signal jammers),OH,45013.0
4954499,2021-08-11,Billing,SC,29036.0
5395824,2022-04-02,Availability,CA,92392.0
5207305,2021-12-23,Availability (including rural call completion),OH,44240.0
5396137,2022-04-02,Unwanted Calls,CA,93933.0
5074491,2021-10-10,Availability,TN,37049.0
5584510,2022-07-05,Availability,FL,34117.0
5585691,2022-07-06,Unwanted Calls,VT,5482.0
4957151,2021-08-12,Unwanted Calls,NY,11530.0
5206061,2021-12-23,Availability (including rural call completion),NJ,7001.0
4958252,2021-08-12,Unwanted Calls,FL,33760.0
5396094,2022-04-02,Privacy,NY,10024.0
4958196,2021-08-12,Unwanted Calls,NV,89084.0
5207058,2021-12-23,Equipment,TX,79925.0
4958664,2021-08-12,Unwanted Calls,UT,84790.0
5579506,2022-07-01,Billing,CA,94306.0
5396058,2022-04-02,Unwanted Calls,MS,38751.0
5396271,2022-04-02,Availability,CA,92335.0
4897740,2021-07-13,Speed,CA,94806.0
5383864,2022-03-29,Unwanted Calls,VA,20112.0
4956333,2021-08-12,Billing,NC,27265.0
5207268,2021-12-23,Unwanted Calls,NY,11354.0
4739583,2021-04-27,Billing,MO,64012.0
5207434,2021-12-23,Availability,CA,95642.0
5206572,2021-12-23,Loud Commercials,WV,26201.0
5395930,2022-04-02,Unwanted Calls,MI,48306.0
4855608,2021-06-21,Availability,HI,96773.0
5396564,2022-04-02,Number Portability (keeping your number if you change providers),TX,75647.0
5579913,2022-07-01,Billing,CA,94127.0
5207375,2021-12-23,Billing,AZ,85361.0
5206698,2021-12-23,Unwanted Calls,AZ,85541.0
5583645,2022-07-05,Privacy,FL,32168.0
5396340,2022-04-02,Unwanted Calls,KY,40216.0
5396324,2022-04-02,Equipment,TX,78504.0
5585646,2022-07-06,Billing,CT,6410.0
5583613,2022-07-05,Unwanted Calls,MA,1507.0
4956639,2021-08-12,Unwanted Calls,GA,30281.0
4957502,2021-08-12,Unwanted Calls,CA,90706.0
5207473,2021-12-23,Availability (including rural call completion),CA,95340.0
5207398,2021-12-23,Billing,NC,28262.0
5381096,2022-03-29,Unwanted Calls,OR,97204.0
5395999,2022-04-02,Speed,FL,33983.0
5199844,2021-12-19,Unwanted Calls,FL,32828.0
4891723,2021-07-09,Billing,CA,91803.0
5396717,2022-04-02,Unwanted Calls,TX,78852.0
5579389,2022-07-01,Availability (including rural call completion),CO,80452.0
4897575,2021-07-13,Billing,NV,89101.0
5381586,2022-03-29,Unwanted Calls,MA,1463.0
5206558,2021-12-23,Unwanted Calls,FL,33411.0
4902962,2021-07-15,Billing,MI,48602.0
5381900,2022-03-29,Unwanted Calls,VA,22151.0
5206278,2021-12-23,Unwanted Calls,NC,27040.0
4939821,2021-08-03,Equipment,WI,54403.0
5206891,2021-12-23,Billing,TX,78665.0
5382145,2022-03-29,Unwanted Calls,SC,29575.0
4957871,2021-08-12,Equipment,CA,95677.0
5396952,2022-04-03,Loud Commercials,TX,76126.0
5396238,2022-04-02,Billing,CA,92335.0
4876508,2021-07-01,Billing,NC,28748.0
5207517,2021-12-23,Unwanted Calls,CA,92104.0
5396193,2022-04-02,Unwanted Calls,NY,14813.0
5396024,2022-04-02,Number Portability (keeping your number if you change providers),IN,46619.0
5583873,2022-07-05,Unwanted Calls,MD,21136.0
5207677,2021-12-24,Unwanted Calls,IA,52245.0
4956878,2021-08-12,Unwanted Calls,KY,40515.0
4889715,2021-07-08,Billing,NV,89130.0
5396994,2022-04-03,Unwanted Calls,NJ,7090.0
5206453,2021-12-23,Availability,PA,15202.0
4957716,2021-08-12,Unwanted Calls,OK,73139.0
4900432,2021-07-14,Billing,WI,54451.0
4957111,2021-08-12,Unwanted Calls,CT,6712.0
4958216,2021-08-12,Availability,MN,56511.0
5381122,2022-03-29,Unwanted Calls,CA,91913.0
4956253,2021-08-11,Equipment,CA,95928.0
5585502,2022-07-05,Interference,UT,84101.0
4954076,2021-08-11,Equipment,TX,77042.0
5583601,2022-07-05,Unwanted Calls,OK,73160.0
5396562,2022-04-02,Unwanted Calls,MO,63304.0
6383947,2023-08-07,Billing,NJ,7601.0
5206927,2021-12-23,Billing,PA,15771.0
5584341,2022-07-05,Number Portability (keeping your number if you change providers),NJ,8872.0
5206103,2021-12-23,Billing,IL,60641.0
5396205,2022-04-02,Unwanted Calls,GA,30319.0
5396820,2022-04-03,Availability,TX,77873.0
4848405,2021-06-17,Availability,CO,80120.0
5206281,2021-12-23,Unwanted Calls,WA,98119.0
5584600,2022-07-05,Unwanted Calls,VA,23513.0
5207414,2021-12-23,Unwanted Calls,OK,73013.0
5206717,2021-12-23,Unwanted Calls,OH,43460.0
4894074,2021-07-10,Equipment,CA,94087.0
5207346,2021-12-23,Slamming (change of your carrier without permission),WA,98439.0
5585363,2022-07-05,Billing,CA,91601.0
4956226,2021-08-11,Availability (including rural call completion),MI,48430.0
4958715,2021-08-12,Unwanted Calls,CA,92630.0
5207672,2021-12-24,Unwanted Calls,OH,44060.0
5199813,2021-12-19,Unwanted Calls,NV,89408.0
5205664,2021-12-22,Equipment,AK,99801.0
5272403,2022-01-30,Unwanted Calls,CA,92105.0
5278340,2022-02-02,Availability,MN,55947.0
5383954,2022-03-29,Unwanted Calls,TN,37013.0
4942936,2021-08-04,Equipment,KY,40206.0
5380849,2022-03-29,Unwanted Calls,CA,92320.0
4937554,2021-08-02,Availability,CA,93706.0
5281920,2022-02-04,Unwanted Calls,SC,29730.0
5205160,2021-12-22,Speed,FL,34135.0
5207635,2021-12-24,Indecency,PA,19604.0
5207392,2021-12-23,Unwanted Calls,ID,83701.0
5207384,2021-12-23,Billing,IN,46012.0
4954613,2021-08-11,Billing,UT,84720.0
4877421,2021-07-01,Availability (including rural call completion),TX,75050.0
5381831,2022-03-29,Unwanted Calls,PA,19064.0
5396894,2022-04-03,Speed,AR,72315.0
4948571,2021-08-08,Unwanted Calls,TX,75071.0
5206265,2021-12-23,Unwanted Calls,MD,21114.0
5206822,2021-12-23,Unwanted Calls,NV,89166.0
5281849,2022-02-04,Billing,TX,76112.0
5279933,2022-02-03,Billing,PA,19350.0
5396640,2022-04-02,Unwanted Calls,CA,92505.0
5280283,2022-02-03,Unwanted Calls,IL,61727.0
5826737,2022-10-28,Unwanted Calls,IL,60523.0
5279218,2022-02-02,Speed,TX,77058.0
4949461,2021-08-09,Number Portability (keeping your number if you change providers),NY,12078.0
5206056,2021-12-23,Speed,MO,65714.0
4957362,2021-08-12,Unwanted Calls,FL,33410.0
5384175,2022-03-29,Unwanted Calls,PA,16301.0
4958476,2021-08-12,Unwanted Calls,TX,78253.0
5381386,2022-03-29,Unwanted Calls,MA,2143.0
5207443,2021-12-23,Equipment,GA,30319.0
